0	12566.7	177527	17011.8	37301.3	60378	27593.1
0.5	12558.9	177306	16995.1	37308.2	60310.1	27562.9
1	12552	177199	16977.3	37335.5	60253.5	27539.2
1.5	12545.8	177125	16968.4	37338.9	60215.9	27524.2
2	12541.1	177032	16964	37350.9	60197.1	27524.2
2.5	12539.6	177025	16967.3	37373.1	60170.8	27511.3
3	12537.2	176985	16967.3	37417.7	60144.5	27500.6
3.5	12534.9	177032	16966.2	37458.9	60144.5	27500.6
4	12530.3	177059	16964	37477.8	60144.5	27507
4.5	12532.6	177099	16962.9	37476.1	60152	27496.3
5	12538	177279	16991.8	37477.8	60227.2	27534.9
5.5	12534.9	177246	16972.9	37445.2	60197.1	27530.6
6	12532.6	177172	16968.4	37357.7	60189.6	27532.8
6.5	12531.8	177159	16968.4	37467.5	60185.8	27522
7	12527.2	177145	16967.3	37479.5	60189.6	27522
7.5	12525.6	177172	16970.7	37483	60178.3	27517.7
8	12522.5	177132	16962.9	37484.7	59968.5	27522
8.5	12524.1	177179	16959.6	37477.8	60189.6	27526.3
9	12524.1	177192	16960.7	37467.5	60178.3	27526.3
9.5	12520.2	177159	16957.3	37462.3	60185.8	27524.2
10	12519.4	177159	16955.1	37453.7	60163.3	27464.1
10.5	12520.2	177145	16959.6	37453.7	60193.3	27537.1
11	12517.9	177166	16955.1	37458.9	60193.3	27534.9
11.5	12531	177426	16990.7	37440	60287.4	27575.8
12	12526.4	177333	16980.7	37429.7	60264.8	27569.4
12.5	12522.5	177286	16972.9	37414.3	60272.4	27569.4
13	12522.5	177246	16964	37404	60246	27565.1
13.5	12520.2	177186	16961.8	37402.3	60234.7	27567.2
14	12519.4	177172	16954	37378.3	60227.2	27562.9
14.5	12491.6	177139	16956.2	37369.7	60227.2	27567.2
15	12516.3	177125	16954	37380	60223.4	27565.1
15.5	12515.5	177159	16944	37388.6	60215.9	27567.2
16	12516.3	177159	16937.4	37368	60212.1	27565.1
16.5	12515.5	177105	16924.1	37291.1	60219.6	27575.8
17	12517.1	177052	16510.3	36972.5	60204.6	27556.4
17.5	12514	176819	15273.2	36246.6	60242.2	27509.2
18	12358.8	174511	13607.2	35234.7	59800.8	27204.7
18.5	11975.7	169563	12187.8	34148.3	58872.9	26651.2
19	11385.5	162107	11165.9	33305.3	57552.4	25874.8
19.5	10700.6	153172	10420	32573.8	56061.2	24980.5
20	10010.4	143669	9783.86	31951.1	54557.9	24021.7
20.5	9361.85	134106	9218.77	31430	53100.3	23058.9
21	8752.43	123973	8738.49	30993.3	51747.8	22117.6
21.5	8176.17	114961	8361.54	30595.9	50232.5	21132
22	7652.32	105584	8107.87	30319.9	48821.5	20233
22.5	7201.05	96905.9	7948.18	30175.3	47553.4	19442.5
23	6831.72	89349.6	7831.96	30093	46479.5	18753.9
23.5	6525.29	82958.9	7746.01	30055	45557.8	18170.6
24	6281.43	77667.7	7687.57	30068.5	44862.5	17697.9
24.5	6073.78	73072.6	7639.02	30111.4	44193.3	17260.1
25	5896.76	69188	7604.9	30161.8	43627.9	16872.2
25.5	5748.55	65882.6	7586	30233.3	43151.7	16536
26	5623.15	63041	7573.74	30317.4	42762.3	16243.8
26.5	5503.41	60620.7	7569.03	30403.2	42451.9	15987.8
27	5426.04	58527.2	7573.74	30504.3	42182.5	15752.9
27.5	5346.57	56703.3	7580.34	30603.5	41963.2	15546.1
28	5276.46	55109.5	7578.46	30677.8	41788.7	15357.3
28.5	5220.4	53698.3	7560.56	30728.4	41643.8	15181.9
29	5161.95	52394.4	7526.74	30729.6	41497.7	15014.7
29.5	5110.21	51157.1	7481.86	30700.5	41336.4	14849.7
30	5062.98	50017.4	7477.2	30696.7	41246	14710.1
30.5	5017.42	48805.7	7450.21	30693	41048.4	14549
31	4966.66	47654.6	7407.56	30680.3	40856.3	14394.6
31.5	4921.68	46579.5	7329.31	30621.1	40673.5	14237.6
32	4877.64	45508.4	7220.94	30529.4	40462.8	14078.2
32.5	4823.13	44370.9	7123.75	30420.6	40192.2	13897.3
33	4767.01	43128	7068.45	30336.1	39871.4	13712.3
33.5	4708.68	41868.6	7063.11	30312.5	39534	13531.8
34	4654.74	40587.4	7092.48	30351	39264.1	13376.5
34.5	4612.26	39693.7	7132.7	30418.1	39061.2	13240.5
35	4577.16	38902	7165.01	30481.8	38922.1	13124.1
35.5	4552.56	38282.3	7167.71	30516.8	38849.1	13020.1
36	4529.98	37775.5	7156.92	30486.8	38707.5	12933.9
36.5	4515.17	37352.6	7144.35	30535.6	38771	12840.4
37	4493.98	36860	7091.59	30500.6	38655.1	12730.3
37.5	4469.66	36346.3	7013.5	30415.6	38516.4	12615.8
38	4442.88	35771.8	6957.15	30328.6	38346.4	12496.2
38.5	4407.32	35131.9	6931.74	30259.2	38131.6	12371.1
39	4375.08	34470.4	6951.01	30245.6	37922.2	12255.6
39.5	4348.64	33874.9	6999.38	30274.1	37676.4	12157
40	4330.45	33398.5	7037.38	30310	37693.8	12074.9
40.5	4315.42	33057.7	7059.56	30338.5	37633.1	12000.8
41	4307.92	32803.2	7068.45	30358.4	37612.3	11935.3
41.5	4299.8	32578	7069.33	30399.5	37598.5	11872.3
42	4294.19	32375.6	7117.48	30468.1	37593.3	11811.2
42.5	4291.07	32244.5	7174.9	30545.7	37659.1	11776.4
43	4288.58	32085.8	7214.61	30617.3	37662.5	11728
43.5	4288.58	31914.9	7260.85	30725.8	37714.6	11692
44	4293.57	31933.6	7306.43	30822.2	37791.1	11660.5
