0	12494.7	184483	16664.5	39987.4	61530.2	27877.7
0.5	12485.4	184238	16628.7	39983.6	61440.6	27866.8
1	12477.7	184080	16602.8	39966.5	61401.6	27873.3
1.5	12473.9	183980	16585.5	39930.3	61366.7	27868.9
2	12471.5	183901	16573.7	39907.5	61335.6	27882.1
2.5	12465.4	183807	16570.4	39882.8	61320.1	27897.4
3	12442.3	183793	16560.8	39846.7	61320.1	27915
3.5	12463.8	183772	16559.7	39795.6	61312.3	27925.9
4	12466.9	183750	16554.3	39735.1	61312.3	27943.5
4.5	12467.7	183714	16543.5	39652.2	61323.9	27965.5
5	12471.5	183621	16515.6	39614.7	61327.8	27989.7
5.5	12471.5	183664	16539.2	39526.5	61331.7	28000.7
6	12490.8	183958	16590.9	39464.9	61491.2	28073.6
6.5	12487	183793	16582.3	39440.6	61444.5	28073.6
7	12488.5	183743	16575.8	39399.6	61432.8	28086.8
7.5	12490	183765	16570.4	39532.2	61436.7	28102.3
8	12490	183822	16576.9	39582.8	61428.9	28106.8
8.5	12488.5	183858	16565.1	39629.7	61432.8	28120.1
9	12490	183915	16569.4	39656	61265.8	28140
9.5	12490.8	183994	16570.4	39684.2	61467.8	28153.3
10	12490	184059	16569.4	39705	61491.2	28173.3
10.5	12490.8	184094	16569.4	39712.5	61499	28193.4
11	12489.3	184138	16574.8	39718.2	61522.4	28146.7
11.5	12489.3	184181	16574.8	39725.7	61553.7	28231.2
12	12477.7	183229	16572.6	39689.9	61573.2	28287.1
12.5	12502.4	184592	16627.7	39738.9	61710.3	28309.5
13	12497.8	184534	16613.6	39733.3	61710.3	28316.2
13.5	12496.2	184505	16614.7	39733.3	61726	28338.6
14	12493.1	184519	16598.5	39723.8	61714.2	28343.1
14.5	12492.4	184490	16599.6	39706.9	61726	28354.3
15	12487.7	184469	16580.1	39693.7	61722	28365.5
15.5	12460.8	184447	16580.1	39672.9	61757.4	28381.3
16	12486.2	184469	16570.4	39582.8	61753.4	28385.8
16.5	12485.4	184325	16471.7	38947.6	61737.7	28388
17	12484.6	183650	16307	37831.3	61678.9	28370
17.5	12454.6	182188	16084	36654.8	61530.2	28302.7
18	12371.8	180021	15923	35650.6	61300.7	28166.7
18.5	12207.3	177279	15774.2	34835.5	61049.4	28005.1
19	11975	173870	15623	34193	60666.4	27772.9
19.5	11718.6	170385	15498.4	33645.6	60291.2	27524.2
20	11472.4	167100	15407.5	33372.6	59942.4	27276.6
20.5	11245.5	164176	15329.9	33127.1	59593.3	27028.1
21	11049.7	161718	15266.4	32974.4	59280.6	26797.3
21.5	10882	159629	15222.6	32905.5	59007.1	26559.2
22	10743.8	157966	15189.7	32881.6	58782.5	26380.6
22.5	10626.3	156589	15152	32876	58570.2	26195.7
23	10529.4	155448	15122.1	32864.8	58387.8	26026.6
23.5	10448.1	154483	15087.5	32857.8	58220.5	25868.9
24	10381.9	153605	15060.6	32873.2	58085.8	25722.2
24.5	10343.3	153126	15090.4	32960.3	58195.6	25663.9
25	10272.8	152353	15067.3	32973	57937.6	25505.5
25.5	10229.7	151703	15040.5	33037.9	57818.1	25386.6
26	10176.1	151225	15025.2	33101.6	57709.5	25287.5
26.5	10173.6	150844	15009	33162.6	57629.1	25190.9
27	10157.5	150544	15003.2	33218.1	57542	25104.2
27.5	10143.2	150264	14997.5	33285.2	57479.4	25031
28	10139.5	150093	14995.6	33368.3	57434.3	24973.1
28.5	10139.5	150020	15010.9	33458.9	57396.1	24917.1
29	10148.8	149951	15019.5	33552.8	57358	24876.3
29.5	10165.5	150059	15035.7	33649.9	57340.7	24839.2
30	10193.5	150240	15057.7	33677.6	57340.7	24822.5
30.5	10229.7	150549	15080.8	33820.7	57361.5	24807.7
31	10279.1	151106	15133.7	33895.5	57462	24833.6
31.5	10325	151439	15140.4	33967.7	57451.6	24817
32	10373	151792	15147.2	34029.7	57340.7	24815.1
32.5	10420.7	152158	15161.6	34105.3	57458.6	24813.3
33	10466.6	152520	15166.5	34154.3	57455.1	24815.1
33.5	10511.4	152832	15167.4	34172.1	57448.2	24813.3
34	10551.9	153055	15170.3	34197.5	57437.7	24813.3
34.5	10590	153253	15175.2	34209.4	57448.2	24818.8
35	10619.8	153370	15180	34239.2	57430.8	24804
35.5	10648.4	153472	15188.7	34291.6	57410	24802.2
36	10671.2	153595	15195.5	34350	57413.5	24800.3
36.5	10698	153702	15195.5	34422.1	57420.4	24804
37	10736	154096	15249.9	34512.7	57538.5	24844.7
37.5	10754.3	154173	15246	34538.4	57493.3	24833.6
38	10776.7	154307	15241.1	34570.2	57472.5	24833.6
38.5	10803.8	154436	15250.8	34612.7	57479.4	24839.2
39	10832.2	154632	15255.7	34665.9	57469	24841
39.5	10859.4	154876	15267.4	34722.3	57475.9	24846.6
40	10886.6	155073	15288.8	34800.2	57469	24852.2
40.5	10915.3	155333	15299.6	34803.3	57475.9	24872.6
41	10947.4	155615	15318.1	34949.2	57496.8	24885.6
41.5	10976.2	155935	15327.9	35006.4	57514.2	24896.7
42	11006.5	156198	15335.8	35048.1	57521.1	24909.7
42.5	11034.1	156467	15339.7	35085.3	57531.6	24922.7
43	11063.2	156695	15344.6	35110.1	57566.4	24943.2
43.5	11095.7	157130	15381.9	35122.6	57699	24995.5
44	11105.9	157104	15362.2	35139.7	57660.5	24997.3
