6483	0.665	12829.7	39337.5	8892.73	11172.2	217812	946232	55815.5	136746	
6484	1.206	12806.4	39219.1	8881.88	11164.6	217704	938811	55660.1	136558	
6485	1.755	12787	39236.8	8867.41	11172.2	217304	932063	55734	136575	
6486	2.305	12794.8	39248.7	8881.88	11153.3	217243	937619	55756.3	136498	
6487	2.845	12763.7	39136.3	8856.56	11134.5	217566	938688	55593.5	136089	
6488	3.395	12775.3	39142.3	8852.94	11145.8	217059	936921	55556.6	136387	
6489	3.946	12779.2	39177.7	8867.41	11142	216691	935774	55564	136763	
6490	4.496	12787	39160	8852.94	11145.8	217028	943941	55615.7	136456	
6491	5.026	12767.6	39118.6	8867.41	11134.5	217381	936798	55460.7	136447	
6492	5.575	12775.3	39195.4	8867.41	11130.7	217396	931413	55586.2	136943	
6493	6.115	12779.2	39225	8867.41	11126.9	217243	937906	55674.8	136609	
6494	6.669	12775.3	39213.2	8856.56	11126.9	217781	941453	55578.8	136259	
6495	7.209	12790.9	39201.4	8863.78	11134.5	217335	938030	55512.3	136584	
6496	7.758	12783.1	39213.2	8852.94	11138.3	216951	935938	55593.5	136977	
6497	8.298	12790.9	39201.4	8871.02	11119.4	217289	940502	55600.9	136643	
6498	8.854	12775.3	39142.3	8871.02	11142	217704	938317	55549.2	136549	
6499	9.393	12783.1	39242.8	8881.88	11142	217581	931494	55586.2	136669	
6500	9.961	12787	39284.2	8874.64	11126.9	217320	939017	55719.3	136686	
6501	10.491	12802.5	39213.2	8863.78	11157.1	217366	943775	55556.6	136336	
6502	11.031	12787	39207.3	8863.78	11149.5	217366	938071	55409.1	136643	
6503	11.581	12790.9	39230.9	8871.02	11134.5	216721	935733	55534.5	136874	
6504	12.13	12775.3	39254.6	8867.41	11138.3	217412	937126	55600.9	136643	
6505	12.67	12802.5	39248.7	8867.41	11130.7	218244	941535	55571.4	136669	
6506	13.22	12790.9	39307.9	8896.34	11149.5	218105	941163	55571.4	137191	
6507	13.759	12810.3	39384.9	8885.48	11153.3	217750	941453	55556.6	137269	
6508	14.309	12825.8	39325.7	8874.64	11142	218120	949080	55534.5	137226	
6509	14.849	12821.9	39248.7	8892.73	11145.8	218198	940874	55416.4	137149	
6510	15.399	12802.5	39313.8	8896.34	11142	218028	934058	55512.3	137492	
6511	15.948	12806.4	39302	8871.02	11123.2	218059	941494	55630.5	137200	
6512	16.498	12814.2	39307.9	8885.48	11142	218492	943359	55497.5	136900	
6513	17.038	12794.8	39284.2	8885.48	11153.3	217982	940998	55438.5	137140	
6514	17.587	12810.3	39349.4	8874.64	11142	217473	939759	55504.9	137329	
6515	18.127	12829.7	39296	8885.48	11145.8	217858	946525	55490.2	137063	
6516	18.677	12899.7	39521.4	8943.42	11176	219376	945315	55652.7	137984	
6517	19.256	12958	39813.1	8986.89	11202.4	219813	949374	56067.8	139025	
6518	19.766	13012.6	40010.3	9019.53	11232.6	221035	959296	56380.6	139279	
6519	20.316	13028.2	40052.1	9008.64	11281.7	221696	956862	56328.4	139523	
6520	20.866	13071.1	40238	9073.95	11300.6	221586	954481	56612.3	139962	
6521	21.465	13133.5	40256	9084.86	11308.1	222377	964371	56634.8	139480	
6522	22.015	13129.6	40316	9084.86	11304.3	222631	958355	56822.2	139725	
6523	22.565	13098.4	40244	9070.34	11334.6	222869	959639	56634.8	139156	
6524	23.104	13090.6	40178	9084.86	11349.7	222139	949038	56679.7	139436	
6525	23.654	13121.8	40202	9070.34	11319.5	222108	955075	56739.7	139209	
6526	24.194	13117.9	40004.3	9059.44	11353.5	222282	954354	56530	138590	
6527	24.793	13067.2	39974.4	9066.7	11368.7	221223	944523	56403	138443	
6528	25.343	13075	39848.9	9026.8	11383.8	220909	948366	56127.3	137941	
6529	25.893	13059.4	39759.4	9044.92	11364.9	220063	943983	56134.8	137725	
