12193	0.649	12577.7	39154.1	8755.39	11786.6	222282	980160	55056.1	140534	
12194	1.199	12550.7	39154.1	8740.97	11763.7	221807	973393	55019.4	140517	
12195	1.749	12542.9	39118.6	8733.73	11763.7	221554	978338	55012.1	140429	
12196	2.298	12542.9	39030.1	8719.31	11763.7	221791	978161	54953.4	140164	
12197	2.838	12523.6	39065.5	8719.31	11775.1	221349	970150	54865.5	140667	
12198	3.388	12539.1	39083.2	8708.48	11756.1	221271	977186	54916.8	140243	
12199	3.927	12527.5	39018.3	8712.09	11744.6	221570	977363	54850.9	140076	
12200	4.477	12492.7	39024.2	8740.97	11752.3	221176	969190	54843.6	140279	
12201	5.027	12519.7	39065.5	8708.48	11740.8	221098	976655	54975.4	140217	
12202	5.566	12515.9	39018.3	8694.06	11744.6	221570	980516	54836.3	139848	
12203	6.116	12500.4	38982.9	8722.91	11748.5	221145	976655	54792.4	140208	
12204	6.656	12515.9	39077.3	8712.09	11748.5	220925	976965	54850.9	140296	
12205	7.206	12523.6	39012.4	8694.06	11740.8	221160	983598	54843.6	140226	
12206	7.765	12504.3	38994.7	8712.09	11763.7	221381	977186	54785.1	140358	
12207	8.295	12512	39041.9	8715.7	11756.1	220752	974537	54843.6	140526	
12208	8.865	12527.5	39030.1	8697.67	11744.6	221255	984091	54843.6	140235	
12209	9.394	12523.6	38977	8697.67	11752.3	221397	977319	54712	140261	
12210	9.934	12504.3	39000.6	8715.7	11748.5	220767	973701	54836.3	140623	
12211	10.494	12527.5	39018.3	8694.06	11733.2	221160	976744	54946.1	140111	
12212	11.034	12504.3	38982.9	8697.67	11729.4	221712	978161	54807	139927	
12213	11.573	12488.8	39000.6	8694.06	11744.6	221271	969103	54836.3	140208	
12214	12.123	12519.7	39053.7	8719.31	11752.3	220972	976699	54909.5	140305	
12215	12.663	12531.3	39006.5	8690.47	11748.5	221192	983553	54843.6	139865	
12216	13.212	12512	38977	8704.89	11740.8	221129	976523	54755.8	140252	
12217	13.777	12504.3	39006.5	8704.89	11740.8	220673	975242	54785.1	140579	
12218	14.308	12527.5	39006.5	8708.48	11748.5	221208	983061	54807	140296	
12219	14.848	12512	38977	8697.67	11744.6	221444	977009	54726.6	140199	
12220	15.397	12512	39012.4	8715.7	11725.6	221255	970806	54850.9	140632	
12221	15.937	12512	39053.7	8704.89	11733.2	221239	977098	54887.5	140323	
12222	16.487	12508.2	39024.2	8701.28	11744.6	221633	978116	54872.9	140059	
12223	17.036	12485	39047.8	8704.89	11729.4	221239	970281	54821.6	140314	
12224	17.576	12519.7	39083.2	8704.89	11710.4	221334	976567	54953.4	140367	
12225	18.126	12523.6	39041.9	8701.28	11721.8	221807	980071	54858.2	140076	
12226	18.675	12577.7	39373.1	8755.39	11763.7	222647	976611	55210.3	141305	
12227	19.225	12674.5	39670.1	8805.95	11798	224003	988186	55630.5	142134	
12228	19.771	12717.1	39777.3	8824.02	11847.6	225176	992859	55704.4	142170	
12229	20.311	12736.5	39884.7	8871.02	11859.1	225225	983688	55867.4	140411	
12230	20.861	12767.6	38512.9	8849.33	11882	225402	958355	54028.4	105700	
12231	21.411	12500.4	28719	8435.09	11893.5	215730	793470	43467.6	50761.5	
12232	21.96	11296.8	17713.8	6903.3	11931.7	172590	560845	27745.5	23299.2	
12233	22.57	8871.02	12872.5	4653.31	11912.6	106640	373492	17233.7	12985.3	
12234	23.05	6482.95	10326.3	3128.34	11927.9	58146.7	247856	11862.9	8622	
12235	23.6	4921.39	8845.7	2313.67	11912.6	33883.6	174611	8965.14	6531.42	
12236	24.149	3965.98	7796.56	1858.88	11901.1	22086.4	130274	7302.38	5393.84	
12237	24.699	3349.52	7077.97	1574.7	11889.6	16013.5	102816	6358.53	4706.83	
12238	25.279	2930.73	6507.19	1386.14	11882	12662.9	85255.5	5754.41	4286.94	
12239	25.798	2630.92	6059.03	1257.69	11862.9	10616.8	73761.8	5336.25	3998.98	
12240	26.348	2406.39	5716.88	1157.66	11840	9394.41	65955.9	5066.05	3784.89	
12241	26.908	2221.11	5427.75	1085.89	11836.2	8524.88	60470.1	4871.02	3650.28	
12242	27.457	2068.28	5187.47	1023.56	11801.8	7906.61	56545	4726.91	3525.84	
12243	28.017	1953.95	4981.91	973.75	11794.2	7471.3	53595.2	4616.56	3421.28	
12244	28.557	1833.55	4797.23	939.531	11759.9	7105.97	51325.4	4516.45	3352.78	
12245	29.107	1732.39	4639.95	902.234	11718	6847.53	49632.4	4446.5	3294.14	
12246	29.656	1666.09	4493.13	877.375	11714.2	6631.95	48184.3	4399.91	3281.11	
12247	30.226	1603.06	4393.25	864.953	11668.5	6479.48	47311.6	4366.66	3255.08	
