6046	0.644	13114	40160	9088.5	11179.7	220454	955330	56291.1	138921	
6047	1.188	13117.9	40124	9081.22	11176	220956	957032	56321	138625	
6048	1.727	13071.1	40064.1	9081.22	11153.3	220972	956606	56164.5	138278	
6049	2.277	13075	40058.1	9073.95	11172.2	220454	956479	56164.5	138382	
6050	2.827	13082.8	40076.1	9059.44	11157.1	219938	955925	56142.2	138512	
6051	3.366	13086.7	40010.3	9048.56	11160.9	220297	961871	56090.1	138304	
6052	3.916	13059.4	39938.5	9055.81	11149.5	220438	954905	55986.1	138174	
6053	4.456	13055.5	39980.4	9066.7	11164.6	220156	947236	56090.1	138209	
6054	5.016	13059.4	40052.1	9052.19	11138.3	219906	954905	56224.1	138226	
6055	5.555	13075	39998.3	9041.3	11149.5	220078	961699	56045.5	138096	
6056	6.095	13059.4	39908.6	9037.67	11153.3	220156	954481	55941.6	138131	
6057	6.645	13039.9	39998.3	9052.19	11138.3	219532	949710	56030.7	138434	
6058	7.184	13055.5	40010.3	9048.56	11126.9	220031	954354	56119.9	138105	
6059	7.734	13055.5	39944.5	9034.03	11145.8	220516	956053	56030.7	137785	
6060	8.284	13055.5	39998.3	9044.92	11142	219984	954524	56015.8	138096	
6061	8.824	13063.3	40058.1	9055.81	11138.3	219672	954651	56045.5	138261	
6062	9.373	13086.7	39986.3	9055.81	11126.9	219953	961656	56045.5	138070	
6063	9.913	13063.3	39956.4	9055.81	11157.1	220031	953380	55963.8	138010	
6064	10.463	13036	39962.4	9048.56	11138.3	219813	946650	56075.3	138347	
6065	11.012	13055.5	40010.3	9059.44	11134.5	219828	952956	56134.8	137984	
6066	11.552	13067.2	39980.4	9041.3	11138.3	220344	954863	56075.3	137759	
6067	12.102	13020.4	39956.4	9044.92	11138.3	219781	953633	56038.1	137906	
6068	12.651	13055.5	40058.1	9052.19	11138.3	219314	953549	56053	138122	
6069	13.191	13063.3	40016.2	9044.92	11138.3	219750	960582	56090.1	137975	
6070	13.741	13039.9	39950.5	9044.92	11142	219906	953633	55956.4	137958	
6071	14.281	13055.5	40004.3	9055.81	11130.7	219781	945899	56030.7	138347	
6072	14.83	13055.5	40040.2	9059.44	11123.2	219859	953972	56201.7	138010	
6073	15.38	13055.5	40016.2	9052.19	11149.5	220422	956308	56119.9	137742	
6074	15.92	13047.7	40004.3	9052.19	11142	219984	953972	56090.1	138148	
6075	16.469	13059.4	40076.1	9055.81	11130.7	219548	954015	56149.6	138295	
6076	17.019	13075	40028.2	9044.92	11126.9	220031	961527	56112.4	138096	
6077	17.558	13059.4	39986.3	9063.08	11145.8	220141	953845	56023.2	138010	
6078	18.116	13043.8	40034.2	9063.08	11134.5	220031	948576	56172	138443	
6079	18.654	13157	40406.2	9110.28	11183.5	221539	960239	56567.4	138903	
6080	19.203	13200	40538.7	9157.53	11221.2	222837	964285	56807.2	139585	
6081	19.763	13239.1	40756	9190.27	11251.4	223395	961957	57115.5	140429	
6082	20.293	13317.4	40907.3	9212.09	11262.8	224051	968580	57251.2	140296	
6083	20.842	13333.1	40919.5	9219.39	11285.5	224532	969365	57394.7	140138	
6084	21.392	13340.9	41010.4	9241.23	11289.2	224516	964890	57455.2	140402	
6085	21.942	13356.6	41022.5	9237.59	11308.1	224339	969670	57583.9	139778	
6086	22.482	13376.2	40895.2	9255.8	11311.9	224645	966710	57440.1	139235	
6087	23.041	13352.7	40858.9	9248.52	11334.6	223731	958227	57485.5	139418	
6088	23.581	13364.5	40786.3	9219.39	11311.9	223283	960925	57477.9	138599	
6089	24.121	13360.5	40677.5	9226.67	11334.6	223459	960968	57409.8	137898	
6090	24.67	13333.1	40605	9215.75	11372.5	222551	955755	57379.6	137967	
6091	25.23	13325.3	40556.8	9201.19	11349.7	221744	954693	57508.2	137794	
6092	25.81	13313.5	40358.1	9190.27	11349.7	222092	954693	57319.1	137140	
6093	26.369	13301.8	40292	9168.45	11346	221239	954566	57319.1	137329	
6094	26.909	13270.4	40130	9150.27	11372.5	220783	946065	57085.3	137217	
6095	27.459	13246.9	40076.1	9135.72	11368.7	219781	941866	57198.4	137303	
6096	28.029	13239.1	40004.3	9117.55	11368.7	220016	949290	57168.2	136763	
6097	28.548	13219.5	39860.9	9117.55	11387.6	219922	941246	56995	136737	
6098	29.098	13184.3	39825	9099.39	11368.7	218863	936593	57032.6	136866	
6099	29.698	13176.5	39729.7	9073.95	11372.5	218972	945190	57055.2	136183	
6100	30.247	13137.5	39711.8	9041.3	11338.4	218646	936470	57123	136328	
6101	30.789	13121.8	39616.5	9030.41	11361.1	219190	938441	56874.8	136106	
6102	31.329	13094.5	39563	9023.16	11372.5	218461	927130	56889.8	136259	
6103	31.879	13075	39539.2	9012.27	11361.1	218290	933121	56972.5	136276	
6104	32.479	13063.3	39438.3	9001.39	11368.7	218832	935201	56814.7	136064	
6105	33.038	13055.5	39408.6	8972.39	11353.5	218290	937085	56814.7	136336	
6106	33.568	13032.1	39319.7	8990.53	11368.7	218059	930238	56642.3	136413	
6107	34.118	13000.9	39307.9	8983.27	11361.1	217658	929914	56732.2	136678	
6108	34.677	12993.1	39278.3	8943.42	11357.3	217843	936060	56792.2	136481	
6109	35.217	12985.3	39213.2	8965.14	11372.5	218043	930359	56589.9	136421	
6110	35.767	12977.5	39260.5	8950.66	11372.5	217673	929025	56694.7	136883	
6111	36.316	13000.9	39272.4	8950.66	11372.5	218383	935897	56747.2	136490	
6112	36.906	12946.4	39189.5	8939.8	11376.2	218337	929388	56627.3	136430	
6113	37.456	12934.7	39213.2	8921.69	11364.9	218724	930643	56649.8	136174	
6114	38.026	12911.3	39183.6	8936.17	11368.7	218182	923400	56679.7	136447	
6115	38.595	12926.9	39230.9	8903.59	11361.1	218012	928984	56769.7	136285	
6116	39.145	12903.6	39148.2	8910.83	11353.5	217473	923840	56597.4	136524	
6117	39.685	12911.3	39124.5	8899.97	11353.5	217935	933324	56649.8	136362	
6118	40.234	12872.5	39047.8	8903.59	11368.7	217735	922801	56470.3	136464	
6119	40.784	12876.3	39100.9	8878.25	11357.3	217289	923281	56657.3	136703	
6120	41.334	12895.8	39030.1	8885.48	11349.7	217781	933732	56619.8	136515	
6121	41.873	12853	39018.3	8863.78	11357.3	217935	923840	56537.5	136669	
6122	42.423	12845.2	39071.4	8881.88	11361.1	217581	924440	56552.5	137166	
6123	42.973	12860.8	39047.8	8863.78	11349.7	218244	934507	56545	136943	
6124	43.523	12829.7	39012.4	8867.41	11361.1	218028	924080	56507.6	137054	
6125	44.062	12837.5	39036	8871.02	11372.5	217504	926084	56507.6	137398	
6126	44.612	12829.7	39047.8	8860.17	11380	218229	934099	56537.5	137089	
6127	45.217	12802.5	39018.3	8856.56	11357.3	218306	925161	56470.3	137209	
6128	45.762	12810.3	39059.6	8852.94	11338.4	218817	929954	56492.7	136789	
6129	46.302	12783.1	39118.6	8874.64	11361.1	218198	924801	56582.4	137449	
6130	46.851	12798.6	39177.7	8871.02	11357.3	218507	931210	56634.8	137656	
6131	47.401	12829.7	39154.1	8860.17	11364.9	219579	935038	56604.8	137423	
6132	47.941	12794.8	39207.3	8863.78	11372.5	219096	934343	56537.5	137828	
6133	48.495	12810.3	39278.3	8871.02	11353.5	219050	933121	56634.8	138018	
6134	49.041	12821.9	39278.3	8842.09	11368.7	219984	938482	56604.8	137604	
6135	49.581	12798.6	39278.3	8860.17	11361.1	219376	934425	56589.9	138001	
6136	50.131	12818	39319.7	8860.17	11342.2	219236	936183	56717.2	138105	
6137	50.68	12845.2	39296	8860.17	11357.3	220438	939759	56582.4	137785	
6138	51.28	12790.9	39319.7	8871.02	11368.7	219797	937372	56507.6	138304	
