10138	0.647	13028.2	40804.4	9048.56	11206.1	224452	1.00117e+06	55623.1	140658	
10139	1.197	13012.6	40816.5	9041.3	11202.4	223890	993497	55704.4	140977	
10140	1.757	13012.6	40804.4	9037.67	11194.8	223794	999275	55793.3	140464	
10141	2.287	13004.8	40707.7	9034.03	11206.1	224227	999182	55667.5	140199	
10142	2.836	12981.4	40750	9041.3	11198.6	223715	990948	55623.1	140473	
10143	3.376	12993.1	40804.4	9044.92	11187.3	223603	998860	55771.1	140402	
10144	3.926	13004.8	40756	9008.64	11191	224275	1.00071e+06	55645.3	140226	
10145	4.475	12989.2	40725.8	9026.8	11191	223794	998676	55578.8	140437	
10146	5.015	12997	40786.3	9012.27	11187.3	223475	999367	55711.8	140543	
10147	5.565	13020.4	40743.9	9015.91	11194.8	223762	1.00637e+06	55608.3	140499	
10148	6.114	12997	40695.6	9030.41	11202.4	223683	998399	55534.5	140508	
10149	6.654	13004.8	40725.8	9023.16	11191	223331	997480	55623.1	140879	
10150	7.204	13000.9	40731.8	9012.27	11198.6	223762	1.00731e+06	55600.9	140508	
10151	7.764	13000.9	40671.4	9019.53	11191	223715	998399	55482.8	140481	
10152	8.293	12993.1	40725.8	9019.53	11191	223172	994867	55608.3	140817	
10153	8.843	13000.9	40713.7	9034.03	11183.5	223603	998215	55623.1	140473	
10154	9.393	12981.4	40701.6	9008.64	11191	224083	998998	55564	140199	
10155	9.932	12985.3	40689.5	9015.91	11179.7	223507	991721	55571.4	140490	
10156	10.572	12993.1	40756	9015.91	11187.3	223251	998215	55652.7	140499	
10157	11.022	13004.8	40701.6	9008.64	11172.2	223587	1.00465e+06	55541.8	140120	
10158	11.572	12989.2	40653.3	9023.16	11198.6	223683	998630	55431.2	140579	
10159	12.121	13000.9	40689.5	9015.91	11194.8	223092	996103	55556.6	140800	
10160	12.661	13012.6	40677.5	9012.27	11168.4	223491	1.00549e+06	55527.1	140517	
10161	13.211	12989.2	40629.2	9012.27	11176	223842	997342	55379.6	140420	
10162	13.76	12977.5	40731.8	9026.8	11176	223619	992722	55504.9	140862	
