6265	0.669	12950.3	39705.8	8979.64	11153.3	219050	946316	55719.3	137854	
6266	1.219	12946.4	39598.7	8950.66	11138.3	218926	951984	55527.1	137527	
6267	1.768	12923	39497.7	8939.8	11142	218817	944690	55372.2	137398	
6268	2.298	12899.7	39527.4	8961.52	11134.5	218182	939141	55497.5	137673	
6269	2.858	12895.8	39503.6	8939.8	11104.3	218445	943235	55475.4	137209	
6270	3.397	12899.7	39497.7	8932.56	11104.3	219034	945065	55379.6	137063	
6271	3.937	12880.2	39515.5	8943.42	11138.3	218646	944398	55298.6	137389	
6272	4.507	12911.3	39580.8	8939.8	11108.1	218244	944232	55394.3	137587	
6273	5.037	12911.3	39497.7	8936.17	11115.6	218646	951014	55379.6	137398	
6274	5.576	12903.6	39450.2	8947.03	11119.4	218739	944565	55291.2	137338	
6275	6.126	12895.8	39485.8	8943.42	11108.1	218538	938564	55335.4	137639	
6276	6.676	12880.2	39503.6	8936.17	11104.3	218290	943110	55372.2	137157	
6277	7.225	12891.9	39485.8	8928.94	11123.2	218476	943484	55335.4	136763	
6278	7.765	12860.8	39497.7	8936.17	11130.7	218074	936142	55283.9	137037	
6279	8.308	12884.1	39503.6	8928.94	11115.6	217843	943110	55409.1	137131	
6280	8.859	12888	39444.2	8921.69	11108.1	218028	949836	55305.9	136934	
6281	9.404	12888	39414.6	8932.56	11108.1	218105	941949	55225	136926	
6282	9.944	12864.7	39444.2	8925.31	11108.1	218090	935938	55342.8	137260	
6283	10.503	12868.6	39503.6	8925.31	11108.1	218012	941949	55453.3	136943	
6284	11.053	12876.3	39485.8	8914.45	11119.4	218507	944190	55364.8	136703	
6285	11.583	12860.8	39426.4	8925.31	11119.4	217935	941908	55313.3	136926	
6286	12.131	12891.9	39515.5	8928.94	11104.3	217550	941494	55372.2	137123	
6287	12.681	12915.2	39473.9	8918.08	11104.3	218090	949080	55401.7	137003	
6288	13.221	12880.2	39426.4	8950.66	11108.1	218290	942529	55298.6	136977	
6289	13.77	12880.2	39497.7	8943.42	11104.3	218059	938605	55379.6	137295	
6290	14.32	12884.1	39563	8925.31	11104.3	218059	942695	55490.2	136960	
6291	14.86	12899.7	39491.7	8910.83	11111.9	218553	944815	55372.2	136609	
6292	15.409	12888	39468	8925.31	11104.3	218090	942529	55387	136994	
6293	15.969	12872.5	39432.4	8925.31	11096.8	217381	939347	55350.1	137131	
6294	16.509	12895.8	39462	8925.31	11104.3	217997	948241	55445.9	136951	
6295	17.059	12880.2	39497.7	8928.94	11096.8	218399	943069	55416.4	136763	
6296	17.598	12860.8	39491.7	8925.31	11104.3	218151	935897	55401.7	137080	
6297	18.148	12891.9	39574.9	8932.56	11108.1	217920	942903	55541.8	137149	
